date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct,net_sales
2017-09-01,2021,70002017,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,51,971.92,0.1057,869.188056,0.3379,575.4894118776
2017-09-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1185.43,0.2956,835.016892,0.4013,499.9246132404
2017-09-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1185.43,0.2577,879.944689,0.4013,526.8228853043
2017-09-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1185.43,0.2255,918.115535,0.4013,549.6757708045
2017-09-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1185.43,0.2061,941.112877,0.4013,563.4442794599
2017-09-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1185.43,0.2931,837.980467,0.4013,501.6989055929
2017-09-01,2019,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1111.82,0.2956,783.166008,0.4013,468.8814889896
2017-09-01,2019,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1111.82,0.2577,825.303986,0.4013,494.1094964182
2017-09-01,2019,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1111.82,0.2255,861.104590,0.4013,515.5433180330
2017-09-01,2019,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1111.82,0.2061,882.673898,0.4013,528.4568627326
2017-09-01,2019,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1111.82,0.2931,785.945558,0.4013,470.5456055746
2017-09-01,2020,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1249.89,0.2956,880.422516,0.4013,527.1089603292
2017-09-01,2020,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1249.89,0.2577,927.793347,0.4013,555.4698768489
2017-09-01,2020,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1249.89,0.2255,968.039805,0.4013,579.5654312535
2017-09-01,2020,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1249.89,0.2061,992.287671,0.4013,594.0826286277
2017-09-01,2020,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1249.89,0.2931,883.547241,0.4013,528.9797331867
2017-09-01,2021,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1467.41,0.2956,1033.643604,0.4013,618.8424257148
2017-09-01,2021,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1467.41,0.2577,1089.258443,0.4013,652.1390298241
2017-09-01,2021,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1467.41,0.2255,1136.509045,0.4013,680.4279652415
2017-09-01,2021,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1467.41,0.2061,1164.976799,0.4013,697.4716095613
2017-09-01,2021,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,1467.41,0.2931,1037.312129,0.4013,621.0387716323
2017-09-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.0536,247.691808,0.3752,154.7578416384
2017-09-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.0546,247.430088,0.3752,154.5943189824
2017-09-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.0531,247.822668,0.3752,154.8396029664
2017-09-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.0974,236.228472,0.3752,147.5955493056
2017-09-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.0727,242.692956,0.3752,151.6345589088
2017-09-01,2019,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.0536,232.312808,0.3752,145.1490424384
2017-09-01,2019,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.0546,232.067338,0.3752,144.9956727824
2017-09-01,2019,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.0531,232.435543,0.3752,145.2257272664
2017-09-01,2019,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.0974,221.561222,0.3752,138.4314515056
2017-09-01,2019,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,245.47,0.0727,227.624331,0.3752,142.2196820088
2017-09-01,2020,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.0536,261.159080,0.3752,163.1721931840
2017-09-01,2020,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.0546,260.883130,0.3752,162.9997796240
2017-09-01,2020,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.0531,261.297055,0.3752,163.2583999640
2017-09-01,2020,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.0974,249.072470,0.3752,155.6204792560
2017-09-01,2020,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,275.95,0.0727,255.888435,0.3752,159.8790941880
2017-09-01,2021,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,323.97,0.0536,306.605208,0.3752,191.5669339584
2017-09-01,2021,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,323.97,0.0546,306.281238,0.3752,191.3645175024
2017-09-01,2021,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,323.97,0.0531,306.767193,0.3752,191.6681421864
2017-09-01,2021,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,323.97,0.0974,292.415322,0.3752,182.7010931856
2017-09-01,2021,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,323.97,0.0727,300.417381,0.3752,187.7007796488
2017-09-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.2378,70.404414,0.3446,46.1430529356
2017-09-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.2023,73.683549,0.3446,48.2921980146
2017-09-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.1823,75.530949,0.3446,49.5029839746
2017-09-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.2065,73.295595,0.3446,48.0379329630
2017-09-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.2147,72.538161,0.3446,47.5415107194
2017-09-01,2019,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2378,66.037008,0.3446,43.2806550432
2017-09-01,2019,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2023,69.112728,0.3446,45.2964819312
2017-09-01,2019,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.1823,70.845528,0.3446,46.4321590512
2017-09-01,2019,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2065,68.748840,0.3446,45.0579897360
2017-09-01,2019,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,86.64,0.2147,68.038392,0.3446,44.5923621168
2017-09-01,2020,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2378,74.230658,0.3446,48.6507732532
2017-09-01,2020,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2023,77.688003,0.3446,50.9167171662
2017-09-01,2020,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.1823,79.635803,0.3446,52.1933052862
2017-09-01,2020,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2065,77.278965,0.3446,50.6486336610
2017-09-01,2020,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,97.39,0.2147,76.480367,0.3446,50.1252325318
2017-09-01,2021,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,114.34,0.2378,87.149948,0.3446,57.1180759192
2017-09-01,2021,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,114.34,0.2023,91.209018,0.3446,59.7783903972
2017-09-01,2021,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,114.34,0.1823,93.495818,0.3446,61.2771591172
2017-09-01,2021,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,114.34,0.2065,90.728790,0.3446,59.4636489660
2017-09-01,2021,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,114.34,0.2147,89.791202,0.3446,58.8491537908
2017-09-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.1057,68.843214,0.3065,47.7427689090
2017-09-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.0972,69.497544,0.3065,48.1965467640
2017-09-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.0765,71.091030,0.3065,49.3016293050
2017-09-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.0858,70.375116,0.3065,48.8051429460
2017-09-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.0552,72.730704,0.3065,50.4387432240
2017-09-01,2019,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.1057,64.568460,0.3065,44.7782270100
2017-09-01,2019,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.0972,65.182160,0.3065,45.2038279600
2017-09-01,2019,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.0765,66.676700,0.3065,46.2402914500
2017-09-01,2019,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.0858,66.005240,0.3065,45.7746339400
2017-09-01,2019,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,72.20,0.0552,68.214560,0.3065,47.3067973600
2017-09-01,2020,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.1057,72.581388,0.3065,50.3351925780
2017-09-01,2020,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.0972,73.271248,0.3065,50.8136104880
2017-09-01,2020,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.0765,74.951260,0.3065,51.9786988100
2017-09-01,2020,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.0858,74.196472,0.3065,51.4552533320
2017-09-01,2020,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,81.16,0.0552,76.679968,0.3065,53.1775578080
2017-09-01,2021,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,95.29,0.1057,85.217847,0.3065,59.0985768945
2017-09-01,2021,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,95.29,0.0972,86.027812,0.3065,59.6602876220
2017-09-01,2021,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,95.29,0.0765,88.000315,0.3065,61.0282184525
2017-09-01,2021,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,95.29,0.0858,87.114118,0.3065,60.4136408330
2017-09-01,2021,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,95.29,0.0552,90.029992,0.3065,62.4357994520
2017-09-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.1875,87.563125,0.3587,56.1542320625
2017-09-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.1962,86.625526,0.3587,55.5529498238
2017-09-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2391,82.002193,0.3587,52.5880063709
2017-09-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2450,81.366350,0.3587,52.1802402550
2017-09-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2091,85.235293,0.3587,54.6613934009
2017-09-01,2019,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.1875,82.119375,0.3587,52.6631551875
2017-09-01,2019,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.1962,81.240066,0.3587,52.0992543258
2017-09-01,2019,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2391,76.904163,0.3587,49.3186397319
2017-09-01,2019,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2450,76.307850,0.3587,48.9362242050
2017-09-01,2019,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,101.07,0.2091,79.936263,0.3587,51.2631254619
2017-09-01,2020,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.1875,92.324375,0.3587,59.2076216875
2017-09-01,2020,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.1962,91.335794,0.3587,58.5736446922
2017-09-01,2020,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2391,86.461067,0.3587,55.4474822671
2017-09-01,2020,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2450,85.790650,0.3587,55.0175438450
2017-09-01,2020,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,113.63,0.2091,89.869967,0.3587,57.6336098371
2017-09-01,2021,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,133.40,0.1875,108.387500,0.3587,69.5089037500
2017-09-01,2021,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,133.40,0.1962,107.226920,0.3587,68.7646237960
2017-09-01,2021,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,133.40,0.2391,101.504060,0.3587,65.0945536780
2017-09-01,2021,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,133.40,0.2450,100.717000,0.3587,64.5898121000
2017-09-01,2021,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,133.40,0.2091,105.506060,0.3587,67.6610362780
2017-09-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,446.46,0.0700,415.207800,0.3343,276.4038324600
2017-09-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,446.46,0.0534,422.619036,0.3343,281.3374922652
2017-09-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,446.46,0.0703,415.073862,0.3343,276.3146699334
2017-09-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,446.46,0.0736,413.600544,0.3343,275.3338821408
2017-09-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,446.46,0.0977,402.840858,0.3343,268.1711591706
2017-09-01,2019,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.0700,389.428200,0.3343,259.2423527400
2017-09-01,2019,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.0534,396.379284,0.3343,263.8696893588
2017-09-01,2019,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.0703,389.302578,0.3343,259.1587261746
2017-09-01,2019,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.0736,387.920736,0.3343,258.2388339552
2017-09-01,2019,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,418.74,0.0977,377.829102,0.3343,251.5208332014
2017-09-01,2020,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.0700,437.788200,0.3343,291.4356047400
2017-09-01,2020,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.0534,445.602484,0.3343,296.6375735988
2017-09-01,2020,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,470.74,0.0703,437.646978,0.3343,291.3415932546
